delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cost_per_km,package_category,delivery_performance
16173.0,ecom express,documents,truck,express,central,stormy,78.5,16.06,8,3,yes,failed,1,490.68,5,6.250700636942676,Light,Delayed
16174.0,ecom express,clothing,bike,standard,central,foggy,279.0,19.69,9,24,no,delivered,5,1454.07,-15,5.211720430107527,Light,On Time
16175.0,blue dart,fragile items,scooter,two day,south,cold,16.4,5.06,2,16,no,delivered,4,97.18,-14,5.925609756097562,Light,On Time
16176.0,blue dart,pharmacy,ev van,express,west,stormy,136.4,26.69,9,4,yes,failed,1,812.07,5,5.953592375366569,Heavy,Delayed
16177.0,shadowfax,automobile parts,ev bike,express,central,clear,58.9,9.68,3,3,yes,delayed,2,373.54,0,6.3419354838709685,Light,Delayed
16178.0,fedex,electronics,ev van,same day,east,foggy,277.3,41.14,7,8,no,delivered,5,1609.92,-1,5.805697800216373,Heavy,On Time
16179.0,ekart,cosmetics,van,standard,east,stormy,297.1,26.63,15,24,no,delivered,3,1574.39,-9,5.299192191181421,Heavy,On Time
16180.0,delhivery,electronics,truck,same day,central,foggy,34.2,15.9,4,8,no,delivered,3,318.7,-4,9.318713450292396,Light,On Time
16181.0,blue dart,electronics,bike,two day,west,foggy,265.0,16.17,8,16,no,delivered,3,1373.51,-8,5.183056603773585,Light,On Time
16182.0,dhl,groceries,ev bike,standard,west,clear,20.6,11.09,2,24,no,delivered,4,136.27,-22,6.61504854368932,Light,On Time
16183.0,xpressbees,groceries,truck,two day,central,rainy,281.6,20.57,8,16,no,delivered,4,1469.71,-8,5.219140625,Heavy,On Time
16184.0,delhivery,groceries,bike,express,central,stormy,276.4,42.97,10,7,yes,delayed,3,1560.91,3,5.647286541244574,Heavy,Delayed
16185.0,delhivery,electronics,ev van,standard,west,cold,240.2,23.32,10,24,no,delivered,3,1270.96,-14,5.2912572855953375,Heavy,On Time
16186.0,ekart,furniture,van,express,west,clear,9.0,31.68,0,2,no,delivered,3,190.04,-2,21.115555555555556,Heavy,On Time
16187.0,amazon logistics,groceries,ev van,standard,south,rainy,81.1,42.77,6,24,no,delivered,4,533.81,-18,6.582120838471023,Heavy,On Time
16188.0,ecom express,automobile parts,ev van,express,west,cold,161.1,33.04,5,5,yes,delayed,3,954.62,0,5.9256362507759155,Heavy,Delayed
16189.0,dhl,fragile items,van,standard,south,foggy,134.9,3.5,6,24,no,delivered,4,685.0,-18,5.077835433654559,Light,On Time
16190.0,delhivery,groceries,bike,same day,south,rainy,132.9,20.69,12,8,yes,failed,1,826.57,4,6.2194883370955605,Heavy,Delayed
16191.0,delhivery,cosmetics,bike,express,central,stormy,207.4,9.38,8,6,yes,delayed,2,1115.14,2,5.376759884281582,Light,Delayed
16192.0,amazon logistics,pharmacy,scooter,same day,east,rainy,44.7,17.78,3,8,no,delivered,3,376.84,-5,8.43042505592841,Light,On Time
16193.0,fedex,furniture,scooter,standard,west,cold,190.1,30.96,5,24,no,delivered,5,1043.38,-19,5.488584955286692,Heavy,On Time
16194.0,delhivery,automobile parts,van,standard,west,rainy,45.6,8.34,5,24,no,delivered,3,253.02,-19,5.548684210526316,Light,On Time
16195.0,amazon logistics,pharmacy,ev van,express,west,stormy,80.1,20.62,5,3,yes,failed,1,512.36,2,6.396504369538078,Heavy,Delayed
16196.0,fedex,furniture,ev bike,same day,central,clear,177.8,33.27,3,8,no,delivered,4,1088.81,-5,6.123790776152981,Heavy,On Time
16197.0,dhl,pharmacy,scooter,two day,central,cold,207.3,23.26,6,16,no,delivered,5,1106.28,-10,5.336613603473227,Heavy,On Time
16198.0,fedex,fragile items,ev bike,two day,central,rainy,69.9,33.05,6,16,no,delivered,5,448.65,-10,6.418454935622317,Heavy,On Time
16199.0,ekart,cosmetics,bike,standard,central,hot,93.8,49.52,4,24,no,delivered,5,617.95,-20,6.587953091684436,Heavy,On Time
16200.0,ecom express,furniture,bike,two day,north,cold,228.9,14.83,5,16,no,delivered,3,1188.99,-11,5.194364351245085,Light,On Time
16201.0,amazon logistics,clothing,truck,express,east,stormy,173.8,43.03,9,5,yes,delayed,3,1048.09,4,6.030437284234751,Heavy,Delayed
16202.0,blue dart,pharmacy,scooter,standard,west,clear,93.9,19.66,5,24,no,delivered,5,528.48,-19,5.628115015974441,Light,On Time
16203.0,xpressbees,groceries,van,standard,central,foggy,164.9,47.18,8,24,no,delivered,5,966.04,-16,5.858338386901152,Heavy,On Time
16204.0,blue dart,automobile parts,ev bike,two day,south,foggy,40.0,42.78,3,16,no,delivered,4,328.34,-13,8.208499999999999,Heavy,On Time
16205.0,fedex,automobile parts,van,same day,central,clear,126.8,36.44,3,8,no,delivered,5,843.32,-5,6.650788643533123,Heavy,On Time
16206.0,xpressbees,electronics,scooter,standard,west,foggy,236.5,29.32,7,24,no,delivered,5,1270.46,-17,5.371923890063425,Heavy,On Time
16207.0,delhivery,automobile parts,ev van,two day,east,stormy,264.1,19.07,8,16,no,delivered,5,1377.71,-8,5.216622491480499,Light,On Time
16208.0,xpressbees,automobile parts,scooter,express,south,hot,3.6,18.95,0,2,no,delivered,4,122.85,-2,34.125,Light,On Time
16209.0,ekart,automobile parts,truck,standard,east,rainy,210.8,38.65,7,24,no,delivered,4,1169.95,-17,5.550047438330171,Heavy,On Time
16210.0,xpressbees,furniture,bike,express,east,stormy,4.3,17.92,5,2,yes,failed,2,125.26,3,29.130232558139536,Light,Delayed
16211.0,fedex,documents,bike,two day,south,hot,223.6,46.56,9,16,no,delivered,5,1257.68,-7,5.624686940966011,Heavy,On Time
16212.0,delhivery,pharmacy,ev bike,express,east,clear,255.0,0.67,9,7,yes,delayed,2,1326.2,2,5.2007843137254905,Light,Delayed
16213.0,xpressbees,fragile items,ev van,standard,east,foggy,277.0,40.8,7,24,no,delivered,4,1507.4,-17,5.44187725631769,Heavy,On Time
16214.0,ekart,furniture,bike,express,central,clear,29.0,38.08,3,2,yes,delayed,3,309.24,1,10.66344827586207,Heavy,Delayed
16215.0,ecom express,automobile parts,ev van,two day,north,hot,4.6,25.73,0,16,no,delivered,3,100.19,-16,21.780434782608697,Heavy,On Time
16216.0,amazon logistics,documents,scooter,standard,west,stormy,111.2,44.05,7,24,no,delivered,4,688.15,-17,6.188399280575539,Heavy,On Time
16217.0,blue dart,fragile items,ev van,express,north,stormy,77.0,2.32,7,3,yes,delayed,3,441.96,4,5.73974025974026,Light,Delayed
16218.0,shadowfax,electronics,truck,same day,south,hot,124.0,23.84,3,8,no,delivered,4,791.52,-5,6.3832258064516125,Heavy,On Time
16219.0,dhl,fragile items,ev bike,standard,central,cold,50.7,0.7,4,24,no,delivered,4,255.6,-20,5.041420118343195,Light,On Time
16220.0,shadowfax,automobile parts,bike,same day,west,stormy,231.4,12.11,12,8,yes,failed,1,1293.33,4,5.589152981849611,Light,Delayed
16221.0,shadowfax,cosmetics,bike,two day,south,rainy,196.8,38.72,9,16,no,delivered,4,1100.16,-7,5.590243902439025,Heavy,On Time
16222.0,ekart,pharmacy,ev van,same day,west,stormy,119.0,19.36,6,8,no,delivered,5,753.08,-2,6.328403361344538,Light,On Time
16223.0,shadowfax,groceries,bike,standard,central,hot,211.1,19.16,4,24,no,delivered,3,1112.98,-20,5.272288015158693,Light,On Time
16224.0,ekart,fragile items,ev van,same day,south,cold,103.9,21.64,2,8,no,delivered,3,684.42,-6,6.587295476419634,Heavy,On Time
16225.0,ecom express,clothing,bike,two day,west,stormy,171.6,34.47,7,16,no,delivered,3,961.41,-9,5.602622377622378,Heavy,On Time
16226.0,ecom express,documents,truck,standard,south,foggy,136.2,31.43,6,24,no,delivered,5,775.29,-18,5.692290748898679,Heavy,On Time
16227.0,blue dart,clothing,van,standard,south,foggy,100.3,42.24,3,24,no,delivered,4,628.22,-21,6.263409770687937,Heavy,On Time
16228.0,xpressbees,documents,van,same day,central,rainy,18.4,31.65,4,8,no,delivered,4,286.95,-4,15.595108695652174,Heavy,On Time
16229.0,ecom express,furniture,ev bike,express,north,rainy,95.4,46.37,5,3,yes,delayed,3,666.11,2,6.982285115303983,Heavy,Delayed
16230.0,blue dart,groceries,bike,same day,north,hot,140.5,41.44,6,8,no,delivered,3,926.82,-2,6.596583629893239,Heavy,On Time
16231.0,xpressbees,groceries,van,same day,north,cold,91.5,8.94,6,8,no,delivered,5,584.32,-2,6.386010928961749,Light,On Time
16232.0,ecom express,documents,truck,standard,north,foggy,291.5,10.41,9,24,no,delivered,4,1488.73,-15,5.107135506003431,Light,On Time
16233.0,ekart,groceries,van,same day,west,stormy,56.8,2.61,6,8,no,delivered,4,391.83,-2,6.898415492957747,Light,On Time
16234.0,shadowfax,furniture,scooter,two day,east,cold,116.7,39.15,4,16,no,delivered,4,700.95,-12,6.0064267352185094,Heavy,On Time
16235.0,amazon logistics,clothing,bike,standard,north,foggy,205.9,18.8,9,24,no,delivered,4,1085.9,-15,5.2739193783389995,Light,On Time
16236.0,dhl,automobile parts,truck,same day,south,hot,81.6,39.91,3,8,no,delivered,5,627.73,-5,7.692769607843138,Heavy,On Time
16237.0,ekart,automobile parts,bike,express,central,hot,152.3,35.7,3,5,no,delivered,5,918.6,-2,6.0315167432698615,Heavy,On Time
16238.0,dhl,fragile items,bike,same day,east,hot,216.0,42.18,7,8,no,delivered,4,1306.54,-1,6.048796296296296,Heavy,On Time
16239.0,dhl,electronics,scooter,same day,west,stormy,288.4,24.72,14,8,yes,delayed,2,1616.16,6,5.603883495145632,Heavy,Delayed
16240.0,xpressbees,furniture,ev bike,same day,south,cold,162.9,40.83,6,8,no,delivered,4,1036.99,-2,6.365807243707796,Heavy,On Time
16241.0,dhl,fragile items,bike,standard,central,foggy,219.1,46.44,9,24,no,delivered,4,1234.82,-15,5.635874030123231,Heavy,On Time
16242.0,dhl,groceries,scooter,same day,south,hot,242.6,39.53,7,8,no,delivered,3,1431.59,-1,5.9010305028854075,Heavy,On Time
16243.0,ecom express,documents,bike,same day,central,rainy,105.1,8.69,8,8,yes,delayed,2,651.57,0,6.199524262607042,Light,Delayed
16244.0,shadowfax,pharmacy,truck,same day,east,clear,138.0,11.32,3,8,no,delivered,4,823.96,-5,5.97072463768116,Light,On Time
16245.0,ecom express,electronics,scooter,standard,west,hot,259.9,26.07,12,24,no,delivered,4,1377.71,-12,5.300923432089266,Heavy,On Time
16246.0,xpressbees,pharmacy,bike,two day,east,foggy,192.1,24.39,6,16,no,delivered,3,1033.67,-10,5.380895366996357,Heavy,On Time
16247.0,amazon logistics,furniture,scooter,standard,west,hot,6.3,34.15,0,24,no,delivered,4,133.95,-24,21.26190476190476,Heavy,On Time
16248.0,blue dart,cosmetics,scooter,standard,north,foggy,269.4,14.53,10,24,no,delivered,3,1390.59,-14,5.161804008908686,Light,On Time
16249.0,ecom express,cosmetics,bike,express,west,foggy,121.9,36.21,7,4,yes,delayed,2,768.13,3,6.301312551271534,Heavy,Delayed
16250.0,ecom express,furniture,van,standard,east,foggy,215.7,38.4,7,24,no,delivered,4,1193.7,-17,5.534075104311544,Heavy,On Time
16251.0,delhivery,pharmacy,truck,express,south,stormy,103.4,37.37,9,4,yes,delayed,2,679.11,5,6.56779497098646,Heavy,Delayed
16252.0,dhl,electronics,van,standard,west,rainy,158.5,30.83,11,24,no,delivered,5,884.99,-13,5.583533123028391,Heavy,On Time
16253.0,dhl,automobile parts,van,standard,west,rainy,146.3,39.1,5,24,no,delivered,4,848.8,-19,5.801777170198222,Heavy,On Time
16254.0,dhl,electronics,ev van,two day,west,rainy,21.3,42.0,5,16,no,delivered,4,232.5,-11,10.915492957746478,Heavy,On Time
16255.0,amazon logistics,automobile parts,scooter,same day,central,stormy,118.7,3.97,6,8,no,delivered,4,705.41,-2,5.94279696714406,Light,On Time
16256.0,xpressbees,automobile parts,van,express,south,stormy,75.3,23.92,4,3,yes,delayed,2,498.26,1,6.6169986719787515,Heavy,Delayed
16257.0,blue dart,cosmetics,truck,express,north,cold,180.0,8.35,4,5,no,delivered,4,975.05,-1,5.416944444444444,Light,On Time
16258.0,shadowfax,cosmetics,bike,express,east,hot,287.8,48.56,10,7,yes,delayed,2,1632.7206,3,5.673108408617096,Heavy,Delayed
16259.0,ecom express,electronics,ev van,same day,south,rainy,234.1,14.33,12,8,yes,delayed,2,1313.49,4,5.610807347287484,Light,Delayed
16260.0,dhl,automobile parts,truck,standard,south,rainy,274.0,4.37,7,24,no,delivered,5,1383.11,-17,5.0478467153284665,Light,On Time
16261.0,ecom express,furniture,ev bike,standard,west,rainy,148.3,34.38,6,24,no,delivered,5,844.64,-18,5.695482130815913,Heavy,On Time
16262.0,shadowfax,groceries,scooter,express,north,rainy,16.1,16.79,2,2,yes,delayed,3,180.87,0,11.23416149068323,Light,Delayed
16263.0,ecom express,cosmetics,ev bike,standard,east,hot,74.2,6.42,2,24,no,delivered,4,390.26,-22,5.259568733153639,Light,On Time
16264.0,ecom express,furniture,ev van,two day,east,stormy,144.8,28.56,10,16,no,delivered,5,809.68,-6,5.59171270718232,Heavy,On Time
16265.0,delhivery,groceries,truck,express,north,rainy,108.4,7.86,7,4,yes,delayed,3,615.58,3,5.678782287822878,Light,Delayed
16266.0,amazon logistics,documents,scooter,same day,west,hot,138.6,7.85,6,8,no,delivered,5,816.55,-2,5.891414141414141,Light,On Time
16267.0,blue dart,clothing,ev bike,express,central,rainy,261.6,14.21,8,7,yes,delayed,3,1400.63,1,5.354090214067278,Light,Delayed
16268.0,amazon logistics,automobile parts,ev van,standard,central,clear,4.9,18.91,0,24,no,delivered,5,95.6674,-24,19.52395918367347,Light,On Time
16269.0,amazon logistics,pharmacy,ev bike,express,central,foggy,64.2,49.42,5,3,yes,delayed,3,519.26,2,8.08816199376947,Heavy,Delayed
16270.0,ekart,documents,truck,two day,north,clear,290.4,5.36,7,16,no,delivered,5,1468.08,-9,5.055371900826446,Light,On Time
16271.0,delhivery,cosmetics,van,standard,south,hot,181.6,1.6,6,24,no,delivered,4,912.8,-18,5.026431718061674,Light,On Time
16272.0,dhl,cosmetics,scooter,two day,east,foggy,111.0,36.3,5,16,no,delivered,4,663.9,-11,5.981081081081081,Heavy,On Time
16273.0,ekart,clothing,ev bike,standard,east,stormy,61.4,34.72,8,24,no,delivered,4,411.16,-16,6.69641693811075,Heavy,On Time
16274.0,fedex,clothing,van,same day,central,cold,129.3,1.77,3,8,no,delivered,3,751.81,-5,5.814462490332559,Light,On Time
16275.0,delhivery,documents,scooter,same day,south,hot,242.9,31.06,4,8,no,delivered,4,1407.68,-4,5.795306710580486,Heavy,On Time
16276.0,delhivery,electronics,van,same day,east,rainy,294.2,42.89,17,8,yes,delayed,3,1632.7206,9,5.549696125084977,Heavy,Delayed
16277.0,dhl,fragile items,bike,standard,west,foggy,79.8,2.69,5,24,no,delivered,4,407.07,-19,5.101127819548872,Light,On Time
16278.0,xpressbees,clothing,truck,same day,central,cold,241.9,36.37,5,8,no,delivered,4,1418.61,-3,5.864448119057461,Heavy,On Time
16279.0,ekart,fragile items,truck,standard,west,foggy,12.6,47.25,1,24,no,delivered,5,204.75,-23,16.25,Heavy,On Time
16280.0,ekart,furniture,van,same day,west,cold,225.7,43.49,8,8,yes,delayed,2,1358.97,0,6.021134249003102,Heavy,Delayed
16281.0,blue dart,clothing,ev bike,two day,central,stormy,252.9,14.03,8,16,no,delivered,5,1306.59,-8,5.166429418742585,Light,On Time
16282.0,ekart,fragile items,truck,two day,central,stormy,92.3,32.99,10,16,no,delivered,5,560.47,-6,6.072264355362948,Heavy,On Time
16283.0,ekart,clothing,van,express,central,stormy,212.1,12.42,12,6,yes,delayed,3,1147.76,6,5.411409712399812,Light,Delayed
16284.0,ekart,automobile parts,ev bike,same day,west,cold,288.8,41.04,5,8,no,delivered,4,1632.7206,-3,5.653464681440443,Heavy,On Time
16285.0,dhl,electronics,bike,standard,south,stormy,199.5,26.54,11,24,no,delivered,5,1077.12,-13,5.399097744360902,Heavy,On Time
16286.0,ekart,pharmacy,truck,same day,north,foggy,178.2,31.2,7,8,no,delivered,5,1084.6,-1,6.086419753086419,Heavy,On Time
16287.0,xpressbees,documents,bike,same day,west,foggy,25.7,15.94,1,8,no,delivered,5,276.32,-7,10.751750972762647,Light,On Time
16288.0,dhl,furniture,truck,standard,west,stormy,66.0,39.28,9,24,no,delivered,4,447.84,-15,6.785454545454545,Heavy,On Time
16289.0,xpressbees,fragile items,bike,two day,west,rainy,82.4,7.81,8,16,no,delivered,3,435.43,-8,5.284344660194175,Light,On Time
16290.0,shadowfax,fragile items,ev van,express,north,hot,50.6,35.88,3,3,yes,delayed,3,410.64,0,8.115415019762846,Heavy,Delayed
16291.0,shadowfax,documents,bike,two day,central,foggy,28.6,35.63,5,16,no,delivered,4,249.89,-11,8.737412587412587,Heavy,On Time
16292.0,shadowfax,electronics,van,standard,west,clear,264.3,7.96,5,24,no,delivered,5,1345.38,-19,5.090351872871737,Light,On Time
16293.0,ecom express,documents,truck,standard,west,foggy,59.6,20.14,4,24,no,delivered,5,358.42,-20,6.013758389261745,Heavy,On Time
16294.0,ekart,fragile items,van,same day,east,hot,259.1,40.19,7,8,no,delivered,4,1516.07,-1,5.851292937089926,Heavy,On Time
16295.0,ecom express,furniture,scooter,standard,north,hot,281.2,39.8,7,24,no,delivered,5,1525.4,-17,5.424608819345662,Heavy,On Time
16296.0,blue dart,cosmetics,scooter,two day,west,cold,125.3,46.01,3,16,no,delivered,3,764.53,-13,6.101596169193934,Heavy,On Time
16297.0,blue dart,furniture,ev van,two day,south,cold,85.5,47.0,3,16,no,delivered,4,568.5,-13,6.649122807017544,Heavy,On Time
16298.0,amazon logistics,furniture,bike,standard,north,stormy,240.1,45.84,12,24,no,delivered,5,1338.02,-12,5.572761349437735,Heavy,On Time
16299.0,ecom express,electronics,ev bike,two day,north,stormy,293.6,34.7,14,16,no,delivered,4,1572.1,-2,5.354564032697547,Heavy,On Time
16300.0,delhivery,electronics,scooter,express,north,rainy,44.8,10.27,7,2,yes,delayed,2,304.81,5,6.803794642857143,Light,Delayed
16301.0,shadowfax,cosmetics,bike,two day,south,cold,102.0,0.67,3,16,no,delivered,5,510.78,-13,5.00764705882353,Light,On Time
16302.0,fedex,clothing,van,same day,north,clear,231.1,37.01,7,8,no,delivered,5,1366.53,-1,5.913154478580701,Heavy,On Time
16303.0,blue dart,groceries,bike,express,north,cold,3.6,1.6,2,2,yes,delayed,3,95.6674,0,26.574277777777777,Light,Delayed
16304.0,fedex,groceries,ev bike,standard,south,rainy,114.3,7.9,7,24,no,delivered,5,595.2,-17,5.20734908136483,Light,On Time
16305.0,xpressbees,pharmacy,ev bike,express,north,cold,37.8,32.75,2,2,no,delivered,4,337.25,0,8.921957671957673,Heavy,On Time
16306.0,shadowfax,automobile parts,scooter,express,north,rainy,244.6,28.67,8,6,yes,delayed,2,1359.01,2,5.5560506950122655,Heavy,Delayed
16307.0,fedex,cosmetics,ev bike,same day,south,hot,78.3,32.46,3,8,no,delivered,5,588.88,-5,7.520817369093232,Heavy,On Time
16308.0,amazon logistics,pharmacy,ev bike,two day,north,cold,186.0,34.92,4,16,no,delivered,4,1034.76,-12,5.563225806451613,Heavy,On Time
16309.0,ekart,fragile items,ev bike,two day,south,hot,172.8,43.97,7,16,no,delivered,5,995.91,-9,5.763368055555555,Heavy,On Time
16310.0,shadowfax,furniture,bike,express,central,clear,278.8,24.51,8,7,yes,delayed,3,1517.53,1,5.443077474892395,Heavy,Delayed
16311.0,ekart,clothing,bike,standard,east,cold,24.4,17.79,1,24,no,delivered,5,175.37,-23,7.187295081967214,Light,On Time
16312.0,ecom express,furniture,bike,same day,west,cold,144.8,34.79,4,8,no,delivered,4,928.37,-4,6.411395027624309,Heavy,On Time
16313.0,ekart,automobile parts,ev bike,same day,east,stormy,268.6,22.7,10,8,yes,delayed,3,1511.1,2,5.625837676842888,Heavy,Delayed
16314.0,amazon logistics,fragile items,scooter,same day,east,hot,159.3,0.67,5,8,no,delivered,4,898.33,-3,5.639234149403641,Light,On Time
16315.0,shadowfax,groceries,truck,same day,north,foggy,288.3,11.1,9,8,yes,failed,2,1574.8,1,5.462365591397849,Light,Delayed
16316.0,blue dart,documents,van,same day,west,hot,73.1,29.44,2,8,no,delivered,5,553.82,-6,7.576196990424078,Heavy,On Time
16317.0,xpressbees,automobile parts,ev van,express,south,cold,144.5,36.17,3,4,no,delivered,5,881.01,-1,6.096955017301038,Heavy,On Time
16318.0,ekart,electronics,scooter,standard,south,stormy,241.1,26.57,10,24,no,delivered,4,1285.21,-14,5.330609705516384,Heavy,On Time
16319.0,ekart,automobile parts,ev bike,two day,south,rainy,134.6,5.31,8,16,no,delivered,5,688.93,-8,5.118350668647845,Light,On Time
16320.0,dhl,cosmetics,bike,standard,west,clear,75.9,32.98,3,24,no,delivered,4,478.44,-21,6.303557312252964,Heavy,On Time
16321.0,xpressbees,fragile items,ev van,standard,west,hot,34.0,20.36,1,24,no,delivered,4,231.08,-23,6.7964705882352945,Heavy,On Time
16322.0,dhl,documents,truck,standard,east,hot,254.5,11.54,6,24,no,delivered,4,1307.12,-18,5.136031434184676,Light,On Time
16323.0,shadowfax,pharmacy,scooter,express,south,hot,43.5,18.81,3,2,yes,delayed,3,323.93,1,7.446666666666667,Light,Delayed
16324.0,fedex,documents,van,express,north,foggy,41.0,34.27,4,2,yes,delayed,3,357.81,2,8.727073170731707,Heavy,Delayed
16325.0,blue dart,electronics,ev bike,same day,central,hot,116.7,28.46,3,8,no,delivered,4,768.88,-5,6.588517566409597,Heavy,On Time
16326.0,ekart,furniture,van,standard,west,clear,278.9,15.01,11,24,no,delivered,3,1439.53,-13,5.161455718895662,Light,On Time
